timestamp,query_count,total_queries,new_this_run,retriever,alpha,suffix,run_tag,mean_ee_d,mean_ee_r,mean_eu
2026-03-27T20:59:46,10,12,10,bm25,8,_sanity,,0.981200,0.140000,0.013839
2026-03-27T20:59:49,12,12,12,bm25,8,_sanity,,0.977333,0.156738,0.023437
