timestamp,query_count,total_queries,new_this_run,retriever,alpha,suffix,run_tag,mean_ee_d,mean_ee_r,mean_eu
2026-04-04T19:13:22,10,all,10,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.235834,0.165655,0.043018
2026-04-04T19:14:05,20,all,20,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.209306,0.156179,0.049633
2026-04-04T19:14:50,30,all,30,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.188148,0.172060,0.045046
2026-04-04T19:15:33,40,all,40,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.176181,0.178901,0.045960
2026-04-04T19:16:18,50,all,50,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.164944,0.209454,0.045370
2026-04-04T19:17:07,60,all,60,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.180139,0.235078,0.052392
2026-04-04T19:17:55,70,all,70,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.189881,0.249309,0.056147
2026-04-04T19:18:44,80,all,80,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.192361,0.247203,0.054597
2026-04-04T19:19:37,90,all,90,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.224352,0.278520,0.057394
2026-04-04T19:20:34,100,all,100,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.244500,0.296071,0.062802
2026-04-04T19:21:24,110,all,110,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.273359,0.322698,0.062670
2026-04-04T19:22:16,120,all,120,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.258611,0.316362,0.059640
2026-04-04T19:23:06,130,all,130,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.245812,0.309847,0.061696
2026-04-04T19:23:55,140,all,140,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.235476,0.305930,0.062409
2026-04-04T19:24:45,150,all,150,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.226259,0.300868,0.060849
2026-04-04T19:25:40,160,all,160,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.217986,0.299251,0.059063
2026-04-04T19:26:35,170,all,170,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.210784,0.293903,0.059150
2026-04-04T19:27:26,180,all,180,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.204568,0.289056,0.060150
2026-04-04T19:28:17,190,all,190,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.198801,0.286254,0.060358
2026-04-04T19:29:05,200,all,200,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.193514,0.281941,0.059095
2026-04-04T19:29:56,210,all,210,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.188638,0.274150,0.058643
2026-04-04T19:30:48,220,all,220,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.184343,0.275704,0.057309
2026-04-04T19:31:48,230,all,230,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.191232,0.281625,0.058677
2026-04-04T19:32:38,240,all,240,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.193507,0.285661,0.059105
2026-04-04T19:33:20,250,all,250,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.191056,0.286701,0.058168
2026-04-04T19:34:02,260,all,260,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.188504,0.288174,0.057346
2026-04-04T19:34:43,270,all,270,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.186204,0.286452,0.056355
2026-04-04T19:35:35,280,all,280,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.191577,0.289453,0.056382
2026-04-04T19:36:19,290,all,290,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.189195,0.282920,0.056716
2026-04-04T19:37:01,300,all,300,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.187241,0.277656,0.055874
2026-04-04T19:37:41,310,all,310,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.185152,0.272138,0.055327
2026-04-04T19:38:23,320,all,320,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.183116,0.268009,0.054849
2026-04-04T19:39:08,330,all,330,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.183426,0.264970,0.054199
2026-04-04T19:39:57,340,all,340,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.182149,0.261037,0.053277
2026-04-04T19:40:44,350,all,350,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.180675,0.257293,0.052153
2026-04-04T19:41:26,360,all,360,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.179035,0.256396,0.051506
2026-04-04T19:42:08,370,all,370,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.177485,0.253926,0.050915
2026-04-04T19:42:49,380,all,380,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.175855,0.253691,0.051140
2026-04-04T19:43:31,390,all,390,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.174202,0.252613,0.050993
2026-04-04T19:44:14,400,all,400,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.172674,0.251965,0.051019
2026-04-04T19:44:55,410,all,410,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.171192,0.251917,0.050539
2026-04-04T19:45:36,420,all,420,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.170999,0.249927,0.050432
2026-04-04T19:46:19,430,all,430,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.170724,0.249812,0.050814
2026-04-04T19:47:02,440,all,440,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.172569,0.249945,0.050905
2026-04-04T19:47:47,450,all,450,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.179623,0.252097,0.050421
2026-04-04T19:48:33,460,all,460,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.179867,0.249588,0.050077
2026-04-04T19:49:18,470,all,470,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.179835,0.248320,0.049578
2026-04-04T19:50:09,480,all,480,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.189265,0.254006,0.050827
2026-04-04T19:50:54,490,all,490,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.190283,0.253246,0.050478
2026-04-04T19:51:41,500,all,500,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.189000,0.253481,0.050230
2026-04-04T19:52:30,510,all,510,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.187554,0.252465,0.049697
2026-04-04T19:53:15,520,all,520,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.186239,0.252674,0.049254
2026-04-04T19:54:01,530,all,530,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.184927,0.252278,0.048993
2026-04-04T19:54:48,540,all,540,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.183642,0.250723,0.049094
2026-04-04T19:55:48,550,all,550,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.186066,0.254902,0.050356
2026-04-04T19:56:48,560,all,560,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.187679,0.255614,0.050421
2026-04-04T19:57:38,570,all,570,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.186847,0.253214,0.051074
2026-04-04T19:58:25,580,all,580,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.186806,0.250968,0.051301
2026-04-04T19:59:21,590,all,590,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.192815,0.256691,0.053274
2026-04-04T20:00:08,600,all,600,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.196019,0.259523,0.054110
2026-04-04T20:00:53,610,all,610,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.195624,0.260662,0.053479
2026-04-04T20:01:35,620,all,620,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.195883,0.260436,0.054193
2026-04-04T20:02:27,630,all,630,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.200551,0.264535,0.054820
2026-04-04T20:03:15,640,all,640,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.202743,0.264373,0.055625
2026-04-04T20:04:14,650,all,650,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.207786,0.269684,0.056484
2026-04-04T20:05:11,660,all,660,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.212635,0.272611,0.056811
2026-04-04T20:06:05,670,all,670,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.217595,0.276643,0.057661
2026-04-04T20:07:00,680,all,680,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.221663,0.281053,0.057777
2026-04-04T20:07:58,690,all,690,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.225250,0.282733,0.058076
2026-04-04T20:08:55,700,all,700,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.229040,0.287447,0.058568
2026-04-04T20:09:53,710,all,710,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.230759,0.288146,0.058684
2026-04-04T20:10:44,720,all,720,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.231563,0.286358,0.058552
2026-04-04T20:11:38,730,all,730,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.235095,0.288432,0.058712
2026-04-04T20:12:44,740,all,740,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.238435,0.289536,0.058994
2026-04-04T20:13:31,750,all,750,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.240056,0.288721,0.059250
2026-04-04T20:14:26,760,all,760,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.242887,0.289143,0.059388
2026-04-04T20:15:13,770,all,770,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.243525,0.288751,0.059276
2026-04-04T20:16:06,780,all,780,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.242735,0.287865,0.059413
2026-04-04T20:16:48,790,all,790,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.241203,0.285994,0.059049
2026-04-04T20:17:33,800,all,800,bm25,2,plain,control_lfm25MLX12B4bit_bm25,0.239826,0.285106,0.059071
