timestamp,query_count,total_queries,new_this_run,retriever,alpha,suffix,run_tag,mean_ee_d,mean_ee_r,mean_eu
2026-04-06T16:31:07,10,all,10,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.310400,0.214625,0.150000
2026-04-06T16:31:40,20,all,20,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.313600,0.223323,0.145000
2026-04-06T16:32:17,30,all,30,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.291067,0.221001,0.163333
2026-04-06T16:32:50,40,all,40,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.294500,0.219058,0.140000
2026-04-06T16:33:24,50,all,50,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.287920,0.194808,0.138000
2026-04-06T16:34:10,60,all,60,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.286533,0.197370,0.121667
2026-04-06T16:34:48,70,all,70,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.297600,0.216505,0.112857
2026-04-06T16:35:44,80,all,80,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.324550,0.227074,0.125000
2026-04-06T16:36:31,90,all,90,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.322444,0.229072,0.112222
2026-04-06T16:37:03,100,all,100,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.342640,0.246889,0.141000
2026-04-06T16:37:34,110,all,110,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.347818,0.260305,0.149091
2026-04-06T16:38:09,120,all,120,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.330100,0.244018,0.152500
2026-04-06T16:38:47,130,all,130,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.315323,0.232609,0.151538
2026-04-06T16:39:25,140,all,140,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.323314,0.235465,0.147857
2026-04-06T16:40:03,150,all,150,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.336080,0.247050,0.156667
2026-04-06T16:40:34,160,all,160,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.335775,0.247753,0.156250
2026-04-06T16:41:07,170,all,170,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.338047,0.247451,0.150588
2026-04-06T16:41:51,180,all,180,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.345956,0.250778,0.156667
2026-04-06T16:42:33,190,all,190,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.354147,0.266564,0.156316
2026-04-06T16:42:42,192,all,192,bm25,2,plain,control_flanT5Base_bm25_lamp2,0.355812,0.270795,0.155729
