timestamp,query_count,total_queries,new_this_run,retriever,alpha,suffix,run_tag,mean_ee_d,mean_ee_r,mean_eu
2026-04-06T14:33:25,10,all,10,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.310400,0.214625,0.000000
2026-04-06T14:34:14,20,all,20,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.313600,0.223323,0.035000
2026-04-06T14:35:08,30,all,30,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.291067,0.221001,0.030000
2026-04-06T14:35:57,40,all,40,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.294500,0.219058,0.042500
2026-04-06T14:36:49,50,all,50,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.287920,0.194808,0.034000
2026-04-06T14:38:06,60,all,60,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.286533,0.197370,0.033333
2026-04-06T14:38:57,70,all,70,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.297600,0.216505,0.034286
2026-04-06T14:39:54,80,all,80,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.324550,0.227074,0.033750
2026-04-06T14:40:50,90,all,90,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.322444,0.229072,0.032222
2026-04-06T14:41:33,100,all,100,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.342640,0.246889,0.035000
2026-04-06T14:42:12,110,all,110,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.347818,0.260305,0.038182
2026-04-06T14:43:07,120,all,120,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.330100,0.244018,0.037500
2026-04-06T14:44:12,130,all,130,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.315323,0.232609,0.034615
2026-04-06T14:45:03,140,all,140,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.323314,0.235465,0.033571
2026-04-06T14:46:19,150,all,150,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.336080,0.247050,0.032667
2026-04-06T14:47:13,160,all,160,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.335775,0.247753,0.034375
2026-04-06T14:48:10,170,all,170,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.338047,0.247451,0.033529
2026-04-06T14:49:08,180,all,180,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.345956,0.250778,0.032778
2026-04-06T14:49:54,190,all,190,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.354147,0.266564,0.034211
2026-04-06T14:50:05,192,all,192,bm25,2,plain,control_flanT5Small_bm25_lamp2,0.355812,0.270795,0.034375
