timestamp,query_count,total_queries,new_this_run,retriever,alpha,suffix,run_tag,mean_ee_d,mean_ee_r,mean_eu
2026-03-30T12:28:54,10,833,10,gold,1,_gold_deterministic,balanced,1.000000,0.992116,0.065924
2026-03-30T12:29:04,20,833,20,gold,1,_gold_deterministic,balanced,1.000000,0.992228,0.069995
2026-03-30T12:29:11,30,833,30,gold,1,_gold_deterministic,balanced,1.000000,0.994427,0.066056
2026-03-30T12:29:19,40,833,40,gold,1,_gold_deterministic,balanced,1.000000,0.995628,0.064909
2026-03-30T12:29:28,50,833,50,gold,1,_gold_deterministic,balanced,1.000000,0.996502,0.061837
2026-03-30T12:29:34,60,833,60,gold,1,_gold_deterministic,balanced,1.000000,0.994429,0.068292
2026-03-30T12:29:44,70,833,70,gold,1,_gold_deterministic,balanced,1.000000,0.994830,0.070757
2026-03-30T12:29:53,80,833,80,gold,1,_gold_deterministic,balanced,1.000000,0.994779,0.068654
2026-03-30T12:30:01,90,833,90,gold,1,_gold_deterministic,balanced,1.000000,0.990243,0.068570
2026-03-30T12:30:11,100,833,100,gold,1,_gold_deterministic,balanced,1.000000,0.989464,0.072124
2026-03-30T12:30:21,110,833,110,gold,1,_gold_deterministic,balanced,1.000000,0.984731,0.072196
2026-03-30T12:30:32,120,833,120,gold,1,_gold_deterministic,balanced,1.000000,0.986004,0.070847
2026-03-30T12:30:43,130,833,130,gold,1,_gold_deterministic,balanced,1.000000,0.987080,0.072415
2026-03-30T12:30:51,140,833,140,gold,1,_gold_deterministic,balanced,1.000000,0.988003,0.074760
2026-03-30T12:31:02,150,833,150,gold,1,_gold_deterministic,balanced,1.000000,0.988803,0.073416
2026-03-30T12:31:13,160,833,160,gold,1,_gold_deterministic,balanced,1.000000,0.989503,0.071341
2026-03-30T12:31:23,170,833,170,gold,1,_gold_deterministic,balanced,1.000000,0.990108,0.073699
2026-03-30T12:31:36,180,833,180,gold,1,_gold_deterministic,balanced,1.000000,0.990657,0.073397
2026-03-30T12:31:47,190,833,190,gold,1,_gold_deterministic,balanced,1.000000,0.991111,0.075873
2026-03-30T12:32:00,200,833,200,gold,1,_gold_deterministic,balanced,1.000000,0.991556,0.074753
2026-03-30T12:32:11,210,833,210,gold,1,_gold_deterministic,balanced,1.000000,0.991958,0.075028
2026-03-30T12:32:21,220,833,220,gold,1,_gold_deterministic,balanced,1.000000,0.992323,0.074345
2026-03-30T12:32:32,230,833,230,gold,1,_gold_deterministic,balanced,1.000000,0.992185,0.074491
2026-03-30T12:32:43,240,833,240,gold,1,_gold_deterministic,balanced,1.000000,0.992454,0.073967
2026-03-30T12:32:53,250,833,250,gold,1,_gold_deterministic,balanced,1.000000,0.992756,0.073419
2026-03-30T12:33:03,260,833,260,gold,1,_gold_deterministic,balanced,1.000000,0.993034,0.072917
2026-03-30T12:33:14,270,833,270,gold,1,_gold_deterministic,balanced,1.000000,0.993292,0.072681
2026-03-30T12:33:25,280,833,280,gold,1,_gold_deterministic,balanced,1.000000,0.993082,0.072268
2026-03-30T12:33:35,290,833,290,gold,1,_gold_deterministic,balanced,1.000000,0.993320,0.071539
