timestamp,query_count,total_queries,new_this_run,retriever,alpha,suffix,run_tag,mean_ee_d,mean_ee_r,mean_eu
2026-03-26T14:56:07,690,833,10,gold,8,plain,balanced,0.389014,0.986458,0.075053
2026-03-26T14:59:36,700,833,20,gold,8,plain,balanced,0.391933,0.986167,0.074893
2026-03-26T15:02:57,710,833,30,gold,8,plain,balanced,0.395661,0.985893,0.074558
2026-03-26T15:06:27,720,833,40,gold,8,plain,balanced,0.399626,0.985858,0.074306
2026-03-26T15:10:16,730,833,50,gold,8,plain,balanced,0.403078,0.984931,0.074163
2026-03-26T15:13:35,740,833,60,gold,8,plain,balanced,0.406685,0.983785,0.073850
2026-03-26T15:16:41,750,833,70,gold,8,plain,balanced,0.410130,0.983312,0.073783
2026-03-26T15:20:04,760,833,80,gold,8,plain,balanced,0.412979,0.982546,0.073705
2026-03-26T15:23:15,770,833,90,gold,8,plain,balanced,0.415097,0.982590,0.073480
2026-03-26T15:25:57,780,833,100,gold,8,plain,balanced,0.415634,0.982582,0.073584
2026-03-26T15:29:20,790,833,110,gold,8,plain,balanced,0.414413,0.982803,0.073771
2026-03-26T15:32:28,800,833,120,gold,8,plain,balanced,0.412521,0.983018,0.073764
2026-03-26T15:35:02,810,833,130,gold,8,plain,balanced,0.410844,0.983227,0.073461
2026-03-26T15:38:04,820,833,140,gold,8,plain,balanced,0.413089,0.983228,0.073812
2026-03-26T15:41:20,830,833,150,gold,8,plain,balanced,0.411854,0.983340,0.073685
2026-03-26T15:42:11,833,833,153,gold,8,plain,balanced,0.411995,0.983071,0.073749
