timestamp,query_count,total_queries,new_this_run,retriever,alpha,suffix,run_tag,mean_ee_d,mean_ee_r,mean_eu
2026-03-26T21:56:46,10,833,10,bm25,1,plain,balanced,0.189444,0.194400,0.025242
2026-03-26T22:00:20,20,833,20,bm25,1,plain,balanced,0.157917,0.164204,0.023084
2026-03-26T22:03:24,30,833,30,bm25,1,plain,balanced,0.143796,0.177410,0.023406
2026-03-26T22:06:08,40,833,40,bm25,1,plain,balanced,0.134583,0.178747,0.026955
2026-03-26T22:09:14,50,833,50,bm25,1,plain,balanced,0.129611,0.208331,0.029364
2026-03-26T22:11:54,60,833,60,bm25,1,plain,balanced,0.144768,0.236145,0.033779
2026-03-26T22:15:00,70,833,70,bm25,1,plain,balanced,0.149127,0.250964,0.034121
2026-03-26T22:18:13,80,833,80,bm25,1,plain,balanced,0.151840,0.251309,0.033105
2026-03-26T22:21:29,90,833,90,bm25,1,plain,balanced,0.176358,0.281231,0.035241
2026-03-26T22:25:10,100,833,100,bm25,1,plain,balanced,0.189611,0.297544,0.039008
2026-03-26T22:28:11,110,833,110,bm25,1,plain,balanced,0.213965,0.320682,0.040593
2026-03-26T22:32:06,120,833,120,bm25,1,plain,balanced,0.203588,0.315209,0.039035
2026-03-26T22:35:46,130,833,130,bm25,1,plain,balanced,0.194722,0.307628,0.040576
2026-03-26T22:39:08,140,833,140,bm25,1,plain,balanced,0.187440,0.303036,0.041558
2026-03-26T22:42:43,150,833,150,bm25,1,plain,balanced,0.181019,0.298945,0.040474
2026-03-26T22:46:45,160,833,160,bm25,1,plain,balanced,0.175347,0.296823,0.039367
2026-03-26T22:50:01,170,833,170,bm25,1,plain,balanced,0.170310,0.289657,0.039582
2026-03-26T22:53:43,180,833,180,bm25,1,plain,balanced,0.165926,0.283935,0.039500
2026-03-26T22:57:37,190,833,190,bm25,1,plain,balanced,0.161959,0.280788,0.039764
2026-03-26T23:01:24,200,833,200,bm25,1,plain,balanced,0.158375,0.276165,0.038836
2026-03-26T23:05:16,210,833,210,bm25,1,plain,balanced,0.155026,0.268094,0.038341
2026-03-26T23:08:50,220,833,220,bm25,1,plain,balanced,0.151995,0.268408,0.038588
2026-03-26T23:12:17,230,833,230,bm25,1,plain,balanced,0.157778,0.274074,0.039850
2026-03-26T23:15:49,240,833,240,bm25,1,plain,balanced,0.159606,0.277351,0.039824
2026-03-26T23:19:04,250,833,250,bm25,1,plain,balanced,0.157667,0.278457,0.039884
2026-03-26T23:22:31,260,833,260,bm25,1,plain,balanced,0.155748,0.279286,0.039540
